x,y,pdf
0.613142,0.700406,0.079584
0.121940,0.864875,0.109490
0.497308,0.135493,0.430937
0.515276,0.003530,0.491876
0.745065,0.533337,0.298740
0.419222,0.747336,0.101482
0.890622,0.944984,0.001024
0.192086,0.847925,0.162230
0.734871,0.730140,0.117204
0.148098,0.747577,0.132124
0.484849,0.088967,0.439781
0.814550,0.390805,0.446947
0.398090,0.657362,0.026190
0.514130,0.763474,0.046401
0.384978,0.056335,0.364657
0.850586,0.675094,0.216634
0.272238,0.536107,0.013114
0.925820,0.549895,0.350960
0.680681,0.105574,0.577748
0.366565,0.242314,0.277331
0.720332,0.787732,0.056502
0.488753,0.142532,0.421228
0.956072,0.891715,0.068427
0.177698,0.087661,0.166600
0.346903,0.442054,0.129474
0.312237,0.844230,0.235979
0.111980,0.155788,0.086093
0.810926,0.177582,0.608679
0.726516,0.608054,0.224563
0.628444,0.773809,0.018240
0.500708,0.476775,0.212643
0.280311,0.529855,0.000376
0.444782,0.007078,0.428875
0.724051,0.977400,0.112892
0.373305,0.086061,0.346545
0.674929,0.856168,0.032581
0.451875,0.568540,0.099207
0.684379,0.102267,0.582033
0.639324,0.744392,0.052883
0.559257,0.767195,0.019096
0.728548,0.088128,0.619101
0.950035,0.633137,0.286038
0.939097,0.681320,0.241102
0.186068,0.540173,0.095457
0.264649,0.948502,0.203482
0.686053,0.691029,0.128881
0.028491,0.597168,0.028010
0.521816,0.448986,0.249015
0.350134,0.902504,0.250053
0.963533,0.394584,0.494174
0.476181,0.727469,0.037483
0.084531,0.656737,0.079892
0.178586,0.918853,0.150770
0.753782,0.783888,0.076904
0.673412,0.969933,0.137446
0.594210,0.670827,0.096459
0.763228,0.090358,0.639843
0.734956,0.306802,0.477140
0.156264,0.073888,0.148522
0.435703,0.360537,0.257255
0.165442,0.604610,0.149050
0.911201,0.867795,0.071405
0.240422,0.892244,0.192134
0.934109,0.537102,0.364387
0.035779,0.777193,0.034796
0.044290,0.439264,0.043428
0.968436,0.695935,0.237132
0.442663,0.096291,0.402522
0.467481,0.147387,0.402548
0.897767,0.235369,0.604069
0.369491,0.550883,0.053821
0.243128,0.723486,0.201923
0.162492,0.636366,0.145922
0.293587,0.448357,0.081046
0.031670,0.757443,0.030919
0.258685,0.161256,0.221218
0.909975,0.767905,0.156468
0.981255,0.547391,0.368273
0.986721,0.352360,0.536410
0.579325,0.039441,0.533903
0.377328,0.951582,0.257272
0.319471,0.139882,0.282586
0.907321,0.673221,0.238132
0.799739,0.267727,0.537150
0.213702,0.828482,0.177678
0.770264,0.395309,0.424843
0.616845,0.985410,0.188851
0.169707,0.990722,0.142769
0.466011,0.679400,0.003225
0.205638,0.031555,0.201913
0.911628,0.171558,0.660427
0.556991,0.105538,0.489641
0.307451,0.895541,0.229763
0.026710,0.863731,0.026102
0.695731,0.483497,0.318353
0.222723,0.341869,0.097932
0.078517,0.511729,0.075364
0.095352,0.915505,0.087272
0.428211,0.356716,0.254484
0.409300,0.904564,0.274577
0.640516,0.802105,0.001709
0.478330,0.092931,0.433039
0.882880,0.287309,0.556757
0.740769,0.678712,0.167251
0.041583,0.938331,0.039989
0.003948,0.420776,0.003941
0.220576,0.771435,0.184573
0.435722,0.997217,0.273342
0.495200,0.710297,0.006557
0.631183,0.841349,0.045053
0.373924,0.307262,0.246001
0.332686,0.970873,0.236409
0.671205,0.309319,0.442226
0.631331,0.575826,0.205272
0.744608,0.459431,0.361194
0.728010,0.380948,0.417068
0.299314,0.173845,0.252441
0.582146,0.048085,0.532857
0.213129,0.985999,0.171425
0.026260,0.134259,0.008205
0.085133,0.897657,0.078795
0.174477,0.371027,0.034510
0.461077,0.027898,0.438581
0.203108,0.280750,0.117127
0.938676,0.200576,0.648116
0.831417,0.395407,0.449802
0.605894,0.360887,0.367966
0.080722,0.593569,0.076881
0.515378,0.961662,0.242543
0.139933,0.321163,0.035171
0.148137,0.710005,0.132893
0.415659,0.711650,0.067437
0.069612,0.314919,0.028921
0.095015,0.871244,0.087359
0.231249,0.126523,0.207463
0.799251,0.844789,0.043497
0.620707,0.807500,0.018991
0.156314,0.027935,0.154238
0.213821,0.427398,0.028434
0.370500,0.041220,0.355073
0.431457,0.620406,0.035603
0.117280,0.331691,0.006986
0.554360,0.697228,0.046321
0.341467,0.017695,0.332575
0.799145,0.851691,0.037300
0.786807,0.742457,0.130139
0.008549,0.852700,0.008487
0.335162,0.552066,0.025250
0.159053,0.862168,0.138112
0.483371,0.063506,0.447336
0.139022,0.269550,0.063890
0.535938,0.438353,0.266461
0.500478,0.683607,0.023545
0.341670,0.927757,0.244007
0.137621,0.472011,0.079741
0.652375,0.004335,0.605361
0.095249,0.489440,0.090795
0.431766,0.346612,0.264029
0.960167,0.884766,0.075564
0.692677,0.191617,0.534211
0.538744,0.127968,0.465825
0.690728,0.821277,0.009206
0.773721,0.647405,0.210433
0.552561,0.198214,0.440197
0.103403,0.718057,0.095859
0.666767,0.016595,0.611482
0.716356,0.491375,0.321550
0.415643,0.683629,0.038894
0.404744,0.307349,0.269668
0.075881,0.997372,0.070302
0.969416,0.679435,0.251583
0.966337,0.536429,0.373845
0.379880,0.592957,0.022573
0.170993,0.027206,0.168652
0.142285,0.007607,0.141596
0.415239,0.204323,0.335281
0.578533,0.704675,0.054463
0.923595,0.929813,0.025052
0.969654,0.869631,0.091251
0.337018,0.586742,0.005948
0.766553,0.050678,0.665594
0.017885,0.012860,0.017715
0.321282,0.383916,0.152971
0.320812,0.489919,0.068974
0.841928,0.225724,0.587992
0.657410,0.554285,0.238283
0.524267,0.582997,0.135038
0.433113,0.644459,0.013451
0.063304,0.981860,0.059465
0.184204,0.851135,0.156604
0.997809,0.665484,0.271148
0.493159,0.285427,0.347675
0.590999,0.261624,0.427649
0.510433,0.830885,0.117114
0.200472,0.310516,0.097622
0.160825,0.294920,0.070380
0.340521,0.293746,0.227623
0.362531,0.225274,0.282778
0.889958,0.054717,0.738500
0.837017,0.907148,0.006595
0.148578,0.751354,0.132427
0.337844,0.306626,0.217714
0.695366,0.731647,0.095839
0.376555,0.976008,0.254610
0.251600,0.972678,0.194892
0.773767,0.186684,0.582994
0.001958,0.973752,0.001954
0.613572,0.805169,0.021187
0.076752,0.244248,0.016778
0.429391,0.677934,0.022569
0.148428,0.776824,0.131809
0.699397,0.540643,0.271271
0.345447,0.146601,0.302676
0.979635,0.717436,0.221910
0.936667,0.126948,0.706860
0.252953,0.125868,0.227579
0.489366,0.962487,0.264293
0.321894,0.353150,0.174894
0.454023,0.689959,0.016094
0.323642,0.819285,0.243921
0.378973,0.147563,0.330722
0.695176,0.292765,0.467012
0.208077,0.563393,0.097068
0.166736,0.274413,0.087244
0.364526,0.863606,0.260191
0.611743,0.015027,0.568898
0.573898,0.090941,0.508823
0.831274,0.182432,0.615297
0.629598,0.574211,0.205769
0.601252,0.443569,0.301391
0.553814,0.739402,0.004714
0.560442,0.477258,0.249893
0.857092,0.702993,0.194323
0.767397,0.183236,0.581961
0.849680,0.038134,0.726338
0.004474,0.103122,0.004472
0.207751,0.354294,0.076326
0.157047,0.318913,0.052624
0.247636,0.581014,0.077795
0.246037,0.344648,0.116625
0.611183,0.096385,0.533956
0.941888,0.776858,0.159615
0.315381,0.090881,0.293829
0.638120,0.719432,0.075988
0.369367,0.807165,0.206614
0.412564,0.248523,0.310240
0.411933,0.546497,0.090241
0.454431,0.433117,0.216576
0.072676,0.582371,0.069619
0.785316,0.676890,0.188872
0.009897,0.371998,0.009861
0.352281,0.396977,0.168243
0.828389,0.706275,0.180294
0.821126,0.305291,0.517745
0.330230,0.688845,0.114518
0.647981,0.807989,0.002882
0.801707,0.684892,0.188591
0.257352,0.288742,0.160751
0.289505,0.630281,0.089608
0.404726,0.291413,0.279468
0.069269,0.341679,0.046355
0.051876,0.867771,0.049582
0.759681,0.718279,0.139873
0.332990,0.605874,0.027859
0.785168,0.975742,0.077186
0.439737,0.104741,0.397132
0.140365,0.303000,0.046526
0.503415,0.910934,0.202715
0.659466,0.582533,0.214298
0.802279,0.182683,0.600645
0.243577,0.064744,0.233423
0.872203,0.597174,0.292923
0.749209,0.137063,0.602226
0.348784,0.266624,0.249863
0.491020,0.578404,0.117288
0.619006,0.678772,0.103547
0.561946,0.939595,0.186056
0.610618,0.927411,0.140158
0.423840,0.940415,0.276068
0.297315,0.748579,0.208136
0.471740,0.023853,0.448890
0.747873,0.128045,0.607133
0.524896,0.458216,0.243514
0.797353,0.495700,0.352971
0.447685,0.627723,0.040481
0.668500,0.772502,0.042774
0.353524,0.402192,0.165359
0.121463,0.785569,0.110166
0.094925,0.726458,0.088491
0.959957,0.817070,0.131510
0.992803,0.820137,0.139465
0.972002,0.302529,0.574529
0.008165,0.628378,0.008124
0.633347,0.944168,0.140367
0.809317,0.414201,0.425766
0.151729,0.754910,0.134821
0.437690,0.633076,0.027962
0.680059,0.798680,0.024493
0.525430,0.480345,0.225640
0.776697,0.642609,0.216020
0.267877,0.752122,0.216385
0.440907,0.786783,0.125233
0.604040,0.910295,0.128531
0.301642,0.587162,0.036108
0.308215,0.492260,0.056585
0.787772,0.437272,0.398052
0.945853,0.255994,0.605098
0.357877,0.224329,0.279452
0.896818,0.701118,0.210205
0.117744,0.325389,0.011422
0.899145,0.856554,0.076218
0.403677,0.659169,0.023617
0.816440,0.475409,0.377619
0.159759,0.559153,0.139321
0.582029,0.027714,0.540357
0.187175,0.483617,0.042663
0.522994,0.131633,0.452291
0.593743,0.828188,0.056286
0.517219,0.313785,0.345746
0.021752,0.356567,0.021583
0.686563,0.239279,0.499468
0.482253,0.015048,0.460250
0.579298,0.802112,0.040245
0.873922,0.146442,0.662600
0.044920,0.716533,0.043491
0.514612,0.369048,0.305553
0.254481,0.500020,0.003929
0.263731,0.636281,0.118936
0.569539,0.988474,0.225754
0.063558,0.242593,0.004635
0.212882,0.774271,0.179190
0.977641,0.791310,0.158772
0.944117,0.207785,0.644280
0.054377,0.390002,0.053217
0.193281,0.853018,0.162900
0.593924,0.589024,0.172289
0.355581,0.537951,0.054627
0.646549,0.828840,0.023653
0.200388,0.390253,0.044468
0.820552,0.411765,0.432191
0.597614,0.498961,0.253512
0.727885,0.263745,0.504939
0.014606,0.092765,0.005992
0.645586,0.001799,0.600972
0.486660,0.375517,0.282231
0.221169,0.072755,0.210809
0.014303,0.409593,0.014219
0.300070,0.978893,0.220323
0.590449,0.687732,0.078089
0.203302,0.856137,0.169662
0.310572,0.283975,0.208727
0.033418,0.920397,0.032406
0.269004,0.724334,0.208112
0.836934,0.547716,0.323463
0.194499,0.967806,0.160117
0.701307,0.003818,0.643495
0.028166,0.138370,0.008984
0.114616,0.088702,0.105475
0.896928,0.898586,0.039914
0.166065,0.211899,0.116713
0.185600,0.605411,0.160851
0.415429,0.664018,0.019340
0.660729,0.638880,0.163846
0.509567,0.100201,0.455283
0.849319,0.544251,0.330934
0.874135,0.501128,0.376544
0.125559,0.878264,0.112181
0.058618,0.127176,0.042119
0.208692,0.900113,0.171705
0.562809,0.231368,0.428104
0.025132,0.497782,0.024819
0.222852,0.546746,0.067301
0.137968,0.990351,0.119987
0.484987,0.813768,0.118812
0.196980,0.696900,0.170636
0.145114,0.863384,0.127603
0.112283,0.412653,0.055356
0.382300,0.021388,0.369621
0.904725,0.182956,0.648476
0.164358,0.849692,0.142317
0.436181,0.015746,0.419390
0.353620,0.490138,0.095144
0.472840,0.423115,0.237093
0.091033,0.126474,0.074115
0.784631,0.932598,0.040871
0.286697,0.330113,0.160867
0.233913,0.958821,0.185207
0.294977,0.305319,0.183182
0.056536,0.676118,0.054398
0.102303,0.299418,0.012272
0.788419,0.782752,0.094304
0.605803,0.693680,0.081648
0.540755,0.297364,0.372182
0.810868,0.540494,0.319880
0.576979,0.778272,0.018335
0.025796,0.562448,0.025424
0.394616,0.606246,0.021315
0.381625,0.878952,0.266268
0.765132,0.221384,0.554222
0.255296,0.976031,0.196814
0.434930,0.454723,0.185597
0.424249,0.684895,0.033511
0.440593,0.345184,0.271398
0.030597,0.184934,0.003584
0.241512,0.082513,0.227999
0.682995,0.296749,0.457632
0.123026,0.966810,0.108978
0.274330,0.580839,0.053729
0.573190,0.525293,0.216719
0.343346,0.007592,0.335717
0.586305,0.176904,0.475156
0.058358,0.214177,0.012332
0.096325,0.085403,0.088191
0.151144,0.613981,0.137261
0.993281,0.091555,0.760992
0.379166,0.874210,0.265685
0.425826,0.865047,0.219254
0.344237,0.527279,0.055185
0.343048,0.666759,0.080618
0.745752,0.731611,0.121100
0.478663,0.362001,0.286483
0.396620,0.447485,0.163397
0.230709,0.575369,0.087736
0.580014,0.543538,0.204813
0.139886,0.127810,0.121068
0.575070,0.599561,0.151526
0.919640,0.146551,0.683686
0.429647,0.421213,0.208259
0.241140,0.488496,0.002233
0.308294,0.532261,0.021209
0.726256,0.367732,0.426564
0.993527,0.160003,0.702727
0.851678,0.327757,0.512357
0.368562,0.479459,0.115853
0.717280,0.949059,0.092305
0.959607,0.131995,0.712761
0.881880,0.932674,0.005274
0.865856,0.283975,0.552813
0.719501,0.450347,0.357235
0.655304,0.741077,0.065177
0.999266,0.901914,0.075417
0.054502,0.883906,0.051926
0.642049,0.470538,0.301833
0.510391,0.440513,0.248437
0.857013,0.116428,0.676189
0.952318,0.361454,0.518970
0.111153,0.899647,0.100394
0.332388,0.313022,0.209366
0.634972,0.772660,0.023244
0.772249,0.554252,0.292330
0.417413,0.233221,0.322245
0.394452,0.213357,0.314384
0.893179,0.478247,0.402289
0.166511,0.229192,0.109500
0.775558,0.949289,0.059957
0.335769,0.473385,0.095077
0.737877,0.410225,0.398385
0.283230,0.818758,0.221602
0.896719,0.947816,0.000700
0.874442,0.169660,0.645313
0.300025,0.535727,0.011088
0.635585,0.719846,0.074139
0.873191,0.052657,0.730417
0.332882,0.953506,0.237869
0.526318,0.895191,0.169575
0.783446,0.155100,0.609836
0.375699,0.576009,0.035355
0.975703,0.443593,0.455741
0.282703,0.948062,0.213342
0.827514,0.596736,0.277213
0.163163,0.945363,0.139239
0.160107,0.181013,0.123392
0.770392,0.980992,0.089556
0.715965,0.752870,0.086694
0.904965,0.392960,0.477893
0.298777,0.146864,0.261985
0.254378,0.578548,0.069280
0.363588,0.116347,0.328819
0.315715,0.707743,0.147250
0.635269,0.842321,0.043440
0.104452,0.156411,0.078616
0.583428,0.076071,0.522470
0.602514,0.049809,0.548080
0.831899,0.931222,0.016247
0.148718,0.557083,0.136427
0.830921,0.590829,0.283679
0.224723,0.827363,0.185036
0.370138,0.445137,0.145161
0.339609,0.708086,0.126632
0.760544,0.425623,0.396057
0.966225,0.636170,0.287947
0.763500,0.550955,0.291486
0.732402,0.342667,0.448841
0.594946,0.950495,0.172502
0.320194,0.261512,0.229203
0.582931,0.880956,0.114879
0.776234,0.783004,0.088441
0.306594,0.501857,0.046910
0.186359,0.742635,0.161363
0.294705,0.425390,0.100150
0.917616,0.785902,0.143591
0.611914,0.306321,0.410585
0.880770,0.499708,0.379967
0.910809,0.987560,0.026339
0.516452,0.451004,0.243952
0.777929,0.967021,0.073746
0.458062,0.523272,0.144148
0.451837,0.201393,0.365107
0.074552,0.191489,0.037341
0.241400,0.512449,0.018739
0.346223,0.626195,0.036936
0.222379,0.111523,0.203331
0.776649,0.767278,0.102956
0.040469,0.007776,0.040384
0.293860,0.758125,0.221839
0.898912,0.315869,0.539511
0.343913,0.380734,0.173421
0.058797,0.728684,0.056312
0.629961,0.382443,0.365456
0.430191,0.670708,0.014727
0.199967,0.834869,0.168111
0.082206,0.897695,0.076293
0.836164,0.915715,0.001101
0.750142,0.558261,0.279315
0.949406,0.754042,0.181570
0.667820,0.982996,0.152478
0.431522,0.229648,0.334990
0.303245,0.716764,0.168127
0.168808,0.867170,0.145151
0.825702,0.559769,0.308835
0.169768,0.215540,0.118604
0.382434,0.633052,0.014380
0.510250,0.353421,0.313872
0.513002,0.734019,0.017689
0.549079,0.411235,0.295905
0.279481,0.497633,0.027708
0.117328,0.250427,0.053016
0.940589,0.128900,0.707040
0.634346,0.690575,0.101191
0.247891,0.722266,0.205150
0.353669,0.924979,0.249677
0.692198,0.433548,0.357832
0.191936,0.015353,0.189973
0.278288,0.020042,0.272811
0.843946,0.606237,0.274986
0.656068,0.514405,0.272219
0.136959,0.249769,0.072014
0.686311,0.047962,0.611569
0.827395,0.981428,0.060122
0.769084,0.089047,0.644280
0.293031,0.037380,0.284410
0.512999,0.612011,0.100802
0.823833,0.854050,0.046632
0.573413,0.962515,0.199116
0.464546,0.740552,0.059381
0.737687,0.434741,0.378422
0.612169,0.864579,0.079483
0.585653,0.826141,0.059618
0.821434,0.442417,0.407183
0.303393,0.485346,0.058507
0.521423,0.273666,0.374472
0.478466,0.618875,0.070876
0.596433,0.011325,0.557839
0.954709,0.872243,0.083867
0.034239,0.807846,0.033304
0.074723,0.451118,0.072193
0.094849,0.227795,0.042033
0.888193,0.298145,0.550025
0.702904,0.567737,0.249229
0.154141,0.091045,0.143325
0.016827,0.973970,0.016554
0.215259,0.077645,0.204289
0.377861,0.998744,0.252948
0.072428,0.013434,0.072115
0.092112,0.485570,0.087979
0.237568,0.717291,0.198484
0.748725,0.924265,0.052709
0.192921,0.010998,0.191205
0.027317,0.666345,0.026824
0.534917,0.058166,0.491425
0.197798,0.641391,0.173133
0.130726,0.368206,0.004623
0.765691,0.465026,0.365740
0.865632,0.980961,0.041346
0.966089,0.079108,0.759039
0.809360,0.597620,0.269425
0.059377,0.314781,0.038969
0.879458,0.673561,0.228416
0.631823,0.019004,0.583334
0.329891,0.738716,0.167810
0.354188,0.635170,0.039312
0.642946,0.461116,0.310089
0.901461,0.378470,0.488809
0.652581,0.219214,0.492692
0.986862,0.396591,0.498730
0.977351,0.198626,0.664055
0.713215,0.556403,0.264108
0.091022,0.278909,0.012902
0.694838,0.747240,0.080960
0.609015,0.226011,0.461435
0.653062,0.841410,0.031684
0.618781,0.955995,0.160998
0.438511,0.702560,0.040449
0.132262,0.885696,0.117325
0.683261,0.882510,0.052210
0.988536,0.635896,0.294101
0.536007,0.897197,0.164302
0.784787,0.602685,0.255015
0.183369,0.222339,0.128229
0.663722,0.162593,0.534279
0.110444,0.399452,0.046990
0.035550,0.527144,0.034887
0.303756,0.892849,0.228027
0.562669,0.512451,0.221510
0.849697,0.588232,0.292845
0.985161,0.739471,0.204739
0.631619,0.073517,0.559627
0.615241,0.030550,0.565736
0.078666,0.092506,0.069547
0.578773,0.017883,0.541143
0.169502,0.812043,0.147025
0.131979,0.229512,0.076871
0.144040,0.793259,0.128073
0.631475,0.168488,0.510067
0.626307,0.807557,0.015584
0.985742,0.150826,0.707599
0.111564,0.887940,0.100858
0.666180,0.917865,0.095151
0.020811,0.256319,0.020700
0.605846,0.288680,0.419009
0.775802,0.017421,0.690745
0.564017,0.368144,0.337583
0.597684,0.759924,0.012826
0.784702,0.076290,0.661843
0.982406,0.455446,0.447339
0.027219,0.014581,0.026992
0.056002,0.296005,0.031095
0.296966,0.934723,0.221664
0.262881,0.360586,0.120520
0.854518,0.325638,0.515156
0.090261,0.251434,0.026436
0.331167,0.884230,0.242576
0.781847,0.090693,0.651082
0.029031,0.885561,0.028294
0.243899,0.518029,0.021554
0.733858,0.718071,0.127845
0.596809,0.579850,0.182257
0.618654,0.099457,0.537874
0.075305,0.650754,0.071654
0.066252,0.738844,0.063056
0.230420,0.777828,0.190923
0.488953,0.460873,0.217937
0.636338,0.088424,0.555927
0.473363,0.057317,0.440909
0.555250,0.152035,0.466430
0.828549,0.381875,0.459724
0.263342,0.436904,0.064540
0.365645,0.453748,0.134772
0.991045,0.251974,0.623273
0.487017,0.585626,0.107923
0.680661,0.814820,0.009608
0.913138,0.801720,0.128381
0.014500,0.336190,0.014430
0.125270,0.061460,0.120271
0.416655,0.261755,0.305975
0.352102,0.054468,0.335633
0.981521,0.061729,0.780682
0.178452,0.582466,0.144351
0.532216,0.208953,0.420053
0.104163,0.793704,0.095751
0.261991,0.236088,0.192563
0.631329,0.785564,0.008660
0.661784,0.012528,0.609369
0.707951,0.340947,0.438122
0.687033,0.631669,0.184064
0.606179,0.814080,0.034509
0.366862,0.549158,0.053336
0.563239,0.431354,0.288829
0.308783,0.862732,0.232800
0.763184,0.522831,0.315681
0.802030,0.874297,0.018653
0.487589,0.450041,0.225791
0.472648,0.324848,0.307884
0.513318,0.245694,0.385848
0.693464,0.942872,0.101018
0.085486,0.230921,0.031532
0.202074,0.196851,0.156293
0.043740,0.125693,0.027785
0.629949,0.392488,0.357748
0.929984,0.418021,0.464668
0.895814,0.505293,0.380074
0.155682,0.007571,0.154816
0.666396,0.389133,0.379966
0.556844,0.389319,0.317414
0.337690,0.251398,0.249063
0.914844,0.892871,0.051870
0.239855,0.535379,0.041131
0.271175,0.743069,0.218978
0.018863,0.600511,0.018651
0.114280,0.957514,0.102236
0.398037,0.841083,0.217823
0.766574,0.346628,0.461728
0.772594,0.134055,0.617775
0.549791,0.131876,0.472233
0.340321,0.756596,0.177797
0.556769,0.947785,0.197626
0.721511,0.163982,0.568798
0.107816,0.243367,0.047319
0.271277,0.268462,0.184042
0.219758,0.348590,0.090876
0.537378,0.109729,0.472916
0.665820,0.721508,0.089539
0.566677,0.057621,0.516976
0.454447,0.141681,0.394708
0.013356,0.937667,0.013191
0.805189,0.865510,0.027908
0.252013,0.720115,0.207981
0.949796,0.009112,0.806295
0.948771,0.663056,0.259796
0.336616,0.674354,0.093920
0.793512,0.050286,0.683387
0.066456,0.583682,0.063894
0.346378,0.914500,0.247290
0.637995,0.239364,0.470976
0.201649,0.386485,0.048350
0.330910,0.872765,0.243371
0.922130,0.560897,0.340376
0.804809,0.699292,0.176929
0.447169,0.019272,0.428402
0.742116,0.244631,0.525900
0.927440,0.400893,0.478327
0.613024,0.757889,0.024270
0.189597,0.662120,0.166264
0.890644,0.977284,0.027042
0.283949,0.914838,0.216034
